Number,Base ms,Miller ms
35263,0.000167,0.012000
35264,0.000000,0.000042
35265,0.000042,0.000083
35266,0.000042,0.000041
35267,0.000208,0.023125
35268,0.000042,0.000042
35269,0.000042,0.000041
35270,0.000041,0.000042
35271,0.000042,0.000000
35272,0.000042,0.000041
35273,0.000000,0.000041
35274,0.000000,0.000042
35275,0.000042,0.000041
35276,0.000041,0.000000
35277,0.000042,0.000042
35278,0.000042,0.000041
35279,0.000166,0.032958
35280,0.000042,0.000000
35281,0.000167,0.025125
35282,0.000000,0.000000
35283,0.000000,0.000042
35284,0.000000,0.000000
35285,0.000000,0.000042
35286,0.000042,0.000041
35287,0.000041,0.000042
35288,0.000000,0.000125
35289,0.000041,0.000042
35290,0.000000,0.000042
35291,0.000167,0.023542
35292,0.000042,0.000042
35293,0.000042,0.000042
35294,0.000041,0.000000
35295,0.000000,0.000042
35296,0.000042,0.000042
35297,0.000042,0.000042
35298,0.000042,0.000041
35299,0.000041,0.000041
35300,0.000042,0.000041
35301,0.000041,0.000042
35302,0.000041,0.000042
35303,0.000083,0.000041
35304,0.000041,0.000042
35305,0.000000,0.000042
35306,0.000042,0.000000
35307,0.000042,0.000000
35308,0.000042,0.000000
35309,0.000041,0.000042
35310,0.000000,0.000000
35311,0.000125,0.024500
35312,0.000000,0.000000
35313,0.000041,0.000041
35314,0.000042,0.000041
35315,0.000042,0.000041
35316,0.000042,0.000000
35317,0.000167,0.023000
35318,0.000000,0.000041
35319,0.000041,0.000083
35320,0.000000,0.000000
35321,0.000042,0.000042
35322,0.000042,0.000041
35323,0.000166,0.023583
35324,0.000042,0.000042
35325,0.000042,0.000083
35326,0.000042,0.000000
35327,0.000166,0.023667
35328,0.000042,0.000042
35329,0.000042,0.000041
35330,0.000042,0.000000
35331,0.000042,0.000083
35332,0.000042,0.000041
35333,0.000083,0.011958
35334,0.000041,0.000000
35335,0.000041,0.000042
35336,0.000000,0.000042
35337,0.000042,0.000041
35338,0.000041,0.000000
35339,0.000208,0.023750
35340,0.000000,0.000042
35341,0.000083,0.012333
35342,0.000000,0.000000
35343,0.000083,0.000209
35344,0.000000,0.000000
35345,0.000042,0.000083
35346,0.000042,0.000042
35347,0.000042,0.000042
35348,0.000000,0.000000
35349,0.000042,0.000041
35350,0.000041,0.000000
35351,0.000042,0.000084
35352,0.000042,0.000041
35353,0.000167,0.024834
35354,0.000042,0.000042
35355,0.000042,0.000042
35356,0.000042,0.000041
35357,0.000041,0.000042
35358,0.000000,0.000042
35359,0.000042,0.000041
35360,0.000041,0.000084
35361,0.000042,0.000042
35362,0.000084,0.000209
35363,0.000166,0.023458
35364,0.000041,0.000042
35365,0.000041,0.000042
35366,0.000000,0.000042
35367,0.000042,0.000042
35368,0.000000,0.000000
35369,0.000125,0.013958
35370,0.000000,0.000000
35371,0.000042,0.000041
35372,0.000042,0.000000
35373,0.000042,0.000042
35374,0.000000,0.000000
35375,0.000042,0.000042
35376,0.000041,0.000042
35377,0.000042,0.000042
35378,0.000000,0.000042
35379,0.000041,0.000042
35380,0.000000,0.000000
35381,0.000208,0.024125
35382,0.000041,0.000042
35383,0.000041,0.000042
35384,0.000000,0.000042
35385,0.000042,0.000041
35386,0.000042,0.000042
35387,0.000041,0.000042
35388,0.000042,0.000042
35389,0.000042,0.000042
35390,0.000000,0.000042
35391,0.000000,0.000042
35392,0.000042,0.000041
35393,0.000125,0.023750
35394,0.000000,0.000042
35395,0.000042,0.000041
35396,0.000000,0.000041
35397,0.000041,0.000042
35398,0.000000,0.000042
35399,0.000041,0.000042
35400,0.000042,0.000042
35401,0.000167,0.025125
35402,0.000000,0.000042
35403,0.000042,0.000042
35404,0.000042,0.000041
35405,0.000042,0.000041
35406,0.000000,0.000041
35407,0.000166,0.024292
35408,0.000042,0.000042
35409,0.000042,0.000042
35410,0.000000,0.000042
35411,0.000042,0.000042
35412,0.000041,0.000042
35413,0.000000,0.000042
35414,0.000041,0.000000
35415,0.000042,0.000042
35416,0.000000,0.000042
35417,0.000125,0.012625
35418,0.000000,0.000000
35419,0.000208,0.025625
35420,0.000000,0.000041
35421,0.000042,0.000042
35422,0.000000,0.000042
35423,0.000166,0.024458
35424,0.000000,0.000042
35425,0.000041,0.000042
35426,0.000042,0.000042
35427,0.000000,0.000000
35428,0.000000,0.000042
35429,0.000084,0.011958
35430,0.000042,0.000083
35431,0.000041,0.000083
35432,0.000000,0.000042
35433,0.000042,0.000041
35434,0.000042,0.000042
35435,0.000042,0.000084
35436,0.000041,0.000000
35437,0.000208,0.023750
35438,0.000041,0.000000
35439,0.000041,0.000041
35440,0.000041,0.000000
35441,0.000042,0.000042
35442,0.000000,0.000042
35443,0.000041,0.000083
35444,0.000000,0.000042
35445,0.000042,0.000083
35446,0.000042,0.000041
35447,0.000166,0.023875
35448,0.000042,0.000041
35449,0.000167,0.025292
35450,0.000000,0.000041
35451,0.000000,0.000042
35452,0.000041,0.000042
35453,0.000042,0.000041
35454,0.000000,0.000042
35455,0.000042,0.000042
35456,0.000042,0.000041
35457,0.000041,0.000042
35458,0.000042,0.000042
35459,0.000083,0.012417
35460,0.000042,0.000041
35461,0.000166,0.024458
35462,0.000000,0.000042
35463,0.000042,0.000042
35464,0.000042,0.000042
35465,0.000041,0.000042
35466,0.000000,0.000000
35467,0.000083,0.000042
35468,0.000000,0.000042
35469,0.000042,0.000042
35470,0.000000,0.000041
35471,0.000083,0.012584
35472,0.000041,0.000042
35473,0.000000,0.000000
35474,0.000000,0.000041
35475,0.000042,0.000042
35476,0.000042,0.000041
35477,0.000042,0.000000
35478,0.000042,0.000000
35479,0.000084,0.000041
35480,0.000041,0.000042
35481,0.000041,0.000042
35482,0.000000,0.000042
35483,0.000000,0.000000
35484,0.000000,0.000041
35485,0.000000,0.000041
35486,0.000000,0.000042
35487,0.000042,0.000042
35488,0.000042,0.000041
35489,0.000083,0.000042
35490,0.000042,0.000041
35491,0.000209,0.024542
35492,0.000000,0.000041
35493,0.000042,0.000000
35494,0.000041,0.000042
35495,0.000042,0.000041
35496,0.000041,0.000042
35497,0.000000,0.000041
35498,0.000000,0.000042
35499,0.000000,0.000000
35500,0.000042,0.000041
35501,0.000167,0.011958
35502,0.000042,0.000041
35503,0.000041,0.000042
35504,0.000042,0.000042
35505,0.000000,0.000000
35506,0.000041,0.000042
35507,0.000167,0.024000
35508,0.000000,0.000042
35509,0.000166,0.024333
35510,0.000000,0.000000
35511,0.000042,0.000041
35512,0.000042,0.000042
35513,0.000041,0.000042
35514,0.000042,0.000041
35515,0.000042,0.000042
35516,0.000000,0.000000
35517,0.000042,0.000042
35518,0.000042,0.000042
35519,0.000042,0.000041
35520,0.000000,0.000000
35521,0.000167,0.023916
35522,0.000000,0.000042
35523,0.000041,0.000042
35524,0.000000,0.000041
35525,0.000083,0.000041
35526,0.000000,0.000041
35527,0.000167,0.023375
35528,0.000042,0.000041
35529,0.000041,0.000042
35530,0.000041,0.000000
35531,0.000166,0.024292
35532,0.000042,0.000042
35533,0.000167,0.024125
35534,0.000041,0.000042
35535,0.000042,0.000042
35536,0.000042,0.000041
35537,0.000166,0.024625
35538,0.000042,0.000042
35539,0.000042,0.000000
35540,0.000000,0.000042
35541,0.000042,0.000041
35542,0.000042,0.000042
35543,0.000166,0.024791
35544,0.000042,0.000000
35545,0.000042,0.000042
35546,0.000041,0.000042
35547,0.000042,0.000000
35548,0.000041,0.000042
35549,0.000000,0.000041
35550,0.000000,0.000000
35551,0.000042,0.012500
35552,0.000000,0.000000
35553,0.000042,0.000041
35554,0.000000,0.000000
35555,0.000000,0.000000
35556,0.000042,0.000084
35557,0.000042,0.000042
35558,0.000000,0.000042
35559,0.000042,0.000042
35560,0.000000,0.000041
35561,0.000042,0.000042
35562,0.000042,0.000000
35563,0.000042,0.000042
35564,0.000000,0.000000
35565,0.000042,0.000041
35566,0.000042,0.000000
35567,0.000042,0.000041
35568,0.000042,0.000041
35569,0.000167,0.025709
35570,0.000000,0.000000
35571,0.000042,0.000041
35572,0.000000,0.000000
35573,0.000167,0.034000
35574,0.000042,0.000042
35575,0.000000,0.000041
35576,0.000000,0.000042
35577,0.000042,0.000042
35578,0.000000,0.000042
35579,0.000083,0.000041
35580,0.000041,0.000000
35581,0.000042,0.000042
35582,0.000042,0.000000
35583,0.000041,0.000042
35584,0.000042,0.000000
35585,0.000042,0.000041
35586,0.000000,0.000042
35587,0.000041,0.000041
35588,0.000042,0.000042
35589,0.000041,0.000042
35590,0.000000,0.000000
35591,0.000125,0.025792
35592,0.000041,0.000042
35593,0.000167,0.022500
35594,0.000000,0.000042
35595,0.000041,0.000042
35596,0.000000,0.000041
35597,0.000167,0.023125
35598,0.000042,0.000000
35599,0.000083,0.012333
35600,0.000000,0.000042
35601,0.000041,0.000042
35602,0.000000,0.000042
35603,0.000167,0.023750
35604,0.000000,0.000042
35605,0.000042,0.000084
35606,0.000000,0.000041
35607,0.000042,0.000042
35608,0.000000,0.000042
35609,0.000000,0.000042
35610,0.000042,0.000000
35611,0.000167,0.012542
35612,0.000042,0.000042
35613,0.000042,0.000041
35614,0.000000,0.000042
35615,0.000042,0.000042
35616,0.000041,0.000042
35617,0.000167,0.023417
35618,0.000000,0.000042
35619,0.000041,0.000083
35620,0.000041,0.000042
35621,0.000167,0.012333
35622,0.000000,0.000042
35623,0.000042,0.000042
35624,0.000041,0.000000
35625,0.000042,0.000042
35626,0.000000,0.000041
35627,0.000041,0.000042
35628,0.000042,0.000041
35629,0.000041,0.000042
35630,0.000042,0.000042
35631,0.000041,0.000042
35632,0.000042,0.000041
35633,0.000041,0.000042
35634,0.000000,0.000000
35635,0.000041,0.000042
35636,0.000000,0.000042
35637,0.000042,0.000042
35638,0.000042,0.000042
35639,0.000167,0.013000
35640,0.000041,0.000042
35641,0.000042,0.000042
35642,0.000042,0.000000
35643,0.000041,0.000042
35644,0.000041,0.000000
35645,0.000041,0.000042
35646,0.000042,0.000042
35647,0.000042,0.000042
35648,0.000042,0.000000
35649,0.000042,0.000042
35650,0.000042,0.000000
35651,0.000000,0.000000
35652,0.000042,0.000000
35653,0.000083,0.012708
35654,0.000042,0.000042
35655,0.000041,0.000042
35656,0.000042,0.000042
35657,0.000166,0.012500
35658,0.000041,0.000042
35659,0.000000,0.000041
35660,0.000000,0.000000
35661,0.000000,0.000042
35662,0.000000,0.000000
35663,0.000041,0.000042
35664,0.000000,0.000000
35665,0.000042,0.000041
35666,0.000000,0.000000
35667,0.000000,0.000042
35668,0.000041,0.000000
35669,0.000042,0.000084
35670,0.000000,0.000041
35671,0.000166,0.025083
35672,0.000042,0.000042
35673,0.000041,0.000042
35674,0.000042,0.000042
35675,0.000042,0.000042
35676,0.000042,0.000041
35677,0.000166,0.024875
35678,0.000041,0.000042
35679,0.000042,0.000041
35680,0.000042,0.000042
35681,0.000042,0.000041
35682,0.000000,0.000041
35683,0.000041,0.000042
35684,0.000042,0.000000
35685,0.000000,0.000042
35686,0.000042,0.000000
35687,0.000125,0.012500
35688,0.000000,0.000042
35689,0.000125,0.012958
35690,0.000041,0.000042
35691,0.000042,0.000041
35692,0.000000,0.000041
35693,0.000042,0.000041
35694,0.000000,0.000000
35695,0.000000,0.000042
35696,0.000000,0.000000
35697,0.000042,0.000000
35698,0.000000,0.000041
35699,0.000041,0.000042
35700,0.000000,0.000042
35701,0.000083,0.000042
35702,0.000000,0.000000
35703,0.000042,0.000042
35704,0.000041,0.000042
35705,0.000041,0.000000
35706,0.000042,0.000042
35707,0.000000,0.000000
35708,0.000042,0.000000
35709,0.000041,0.000042
35710,0.000042,0.000041
35711,0.000000,0.000000
35712,0.000042,0.000000
35713,0.000084,0.012250
35714,0.000042,0.000000
35715,0.000000,0.000042
35716,0.000000,0.000000
35717,0.000000,0.000042
35718,0.000000,0.000042
35719,0.000042,0.000041
35720,0.000000,0.000000
35721,0.000042,0.000042
35722,0.000000,0.000042
35723,0.000125,0.011917
35724,0.000041,0.000042
35725,0.000000,0.000000
35726,0.000000,0.000041
35727,0.000041,0.000042
35728,0.000000,0.000042
35729,0.000125,0.023833
35730,0.000042,0.000042
35731,0.000167,0.023500
35732,0.000042,0.000041
35733,0.000041,0.000042
35734,0.000042,0.000042
35735,0.000042,0.000000
35736,0.000042,0.000041
35737,0.000042,0.000042
35738,0.000000,0.000041
35739,0.000041,0.000042
35740,0.000000,0.000041
35741,0.000125,0.012167
35742,0.000000,0.000042
35743,0.000042,0.000042
35744,0.000000,0.000041
35745,0.000000,0.000000
35746,0.000000,0.000042
35747,0.000166,0.024042
35748,0.000000,0.000042
35749,0.000000,0.000042
35750,0.000000,0.000041
35751,0.000042,0.000041
35752,0.000042,0.000042
35753,0.000167,0.023708
35754,0.000000,0.000084
35755,0.000000,0.000000
35756,0.000041,0.000000
35757,0.000042,0.000042
35758,0.000000,0.000041
35759,0.000166,0.025292
35760,0.000041,0.000042
35761,0.000041,0.000042
35762,0.000042,0.000042
35763,0.000042,0.000041
35764,0.000041,0.000042
35765,0.000042,0.000041
35766,0.000041,0.000000
35767,0.000083,0.000042
35768,0.000000,0.000042
35769,0.000042,0.000041
35770,0.000000,0.000042
35771,0.000166,0.024875
35772,0.000041,0.000042
35773,0.000083,0.012041
35774,0.000000,0.000041
35775,0.000041,0.000042
35776,0.000000,0.000041
35777,0.000041,0.000042
35778,0.000000,0.000041
35779,0.000042,0.000041
35780,0.000042,0.000041
35781,0.000041,0.000042
35782,0.000042,0.000042
35783,0.000042,0.000041
35784,0.000000,0.000042
35785,0.000000,0.000042
35786,0.000042,0.000042
35787,0.000042,0.000041
35788,0.000000,0.000042
35789,0.000083,0.000041
35790,0.000000,0.000042
35791,0.000042,0.000042
35792,0.000042,0.000000
35793,0.000041,0.000042
35794,0.000000,0.000042
35795,0.000042,0.000041
35796,0.000042,0.000041
35797,0.000167,0.023667
35798,0.000042,0.000000
35799,0.000041,0.000042
35800,0.000000,0.000042
35801,0.000167,0.023875
35802,0.000041,0.000042
35803,0.000125,0.025667
35804,0.000041,0.000000
35805,0.000041,0.000042
35806,0.000042,0.000042
35807,0.000084,0.012334
35808,0.000041,0.000042
35809,0.000167,0.024625
35810,0.000042,0.000042
35811,0.000041,0.000042
35812,0.000042,0.000041
35813,0.000084,0.012667
35814,0.000000,0.000000
35815,0.000042,0.000041
35816,0.000000,0.000042
35817,0.000041,0.000042
35818,0.000042,0.000000
35819,0.000041,0.000042
35820,0.000000,0.000000
35821,0.000125,0.012084
35822,0.000042,0.000000
35823,0.000042,0.000042
35824,0.000041,0.000042
35825,0.000042,0.000042
35826,0.000000,0.000042
35827,0.000042,0.000042
35828,0.000000,0.000000
35829,0.000042,0.000042
35830,0.000042,0.000041
35831,0.000166,0.025542
35832,0.000042,0.000000
35833,0.000042,0.000041
35834,0.000000,0.000042
35835,0.000042,0.000125
35836,0.000041,0.000042
35837,0.000125,0.025416
35838,0.000000,0.000042
35839,0.000125,0.023958
35840,0.000000,0.000042
35841,0.000042,0.000042
35842,0.000000,0.000041
35843,0.000083,0.012459
35844,0.000000,0.000000
35845,0.000042,0.000041
35846,0.000000,0.000000
35847,0.000084,0.000041
35848,0.000042,0.000041
35849,0.000042,0.000042
35850,0.000042,0.000041
35851,0.000166,0.023417
35852,0.000041,0.000042
35853,0.000042,0.000041
35854,0.000042,0.000000
35855,0.000042,0.000042
35856,0.000000,0.000042
35857,0.000083,0.000000
35858,0.000042,0.000000
35859,0.000042,0.000000
35860,0.000041,0.000042
35861,0.000042,0.000042
35862,0.000000,0.000000
35863,0.000125,0.022875
35864,0.000000,0.000042
35865,0.000042,0.000041
35866,0.000042,0.000042
35867,0.000042,0.000042
35868,0.000041,0.000042
35869,0.000209,0.023959
35870,0.000000,0.000000
35871,0.000042,0.000042
35872,0.000000,0.000041
35873,0.000042,0.000042
35874,0.000042,0.000042
35875,0.000042,0.000042
35876,0.000000,0.000000
35877,0.000042,0.000042
35878,0.000000,0.000000
35879,0.000167,0.023709
35880,0.000000,0.000041
35881,0.000084,0.000042
35882,0.000041,0.000042
35883,0.000042,0.000000
35884,0.000041,0.000042
35885,0.000042,0.000042
35886,0.000000,0.000000
35887,0.000042,0.000042
35888,0.000000,0.000000
35889,0.000042,0.000041
35890,0.000042,0.000042
35891,0.000042,0.000042
35892,0.000041,0.000083
35893,0.000042,0.000000
35894,0.000041,0.000042
35895,0.000042,0.000042
35896,0.000042,0.000000
35897,0.000167,0.022625
35898,0.000000,0.000042
35899,0.000166,0.025625
35900,0.000000,0.000000
35901,0.000041,0.000042
35902,0.000042,0.000000
35903,0.000000,0.000000
35904,0.000000,0.000042
35905,0.000041,0.000042
35906,0.000000,0.000000
35907,0.000041,0.000000
35908,0.000000,0.000000
35909,0.000167,0.011959
35910,0.000000,0.000042
35911,0.000167,0.024291
35912,0.000000,0.000042
35913,0.000041,0.000000
35914,0.000000,0.000042
35915,0.000000,0.000042
35916,0.000041,0.000042
35917,0.000042,0.000042
35918,0.000000,0.000041
35919,0.000042,0.000041
35920,0.000042,0.000042
35921,0.000042,0.000041
35922,0.000041,0.000042
35923,0.000167,0.023667
35924,0.000041,0.000000
35925,0.000042,0.000042
35926,0.000041,0.000042
35927,0.000042,0.000042
35928,0.000042,0.000041
35929,0.000042,0.000042
35930,0.000000,0.000000
35931,0.000041,0.000042
35932,0.000042,0.000000
35933,0.000167,0.023250
35934,0.000041,0.000042
35935,0.000041,0.000042
35936,0.000000,0.000042
35937,0.000042,0.000000
35938,0.000042,0.000041
35939,0.000084,0.012334
35940,0.000000,0.000000
35941,0.000125,0.012042
35942,0.000000,0.000000
35943,0.000041,0.000042
35944,0.000041,0.000042
35945,0.000000,0.000000
35946,0.000000,0.000000
35947,0.000125,0.011917
35948,0.000041,0.000000
35949,0.000041,0.000042
35950,0.000000,0.000041
35951,0.000167,0.024792
35952,0.000000,0.000042
35953,0.000125,0.012583
35954,0.000042,0.000042
35955,0.000042,0.000042
35956,0.000042,0.000041
35957,0.000041,0.000042
35958,0.000042,0.000042
35959,0.000042,0.000041
35960,0.000042,0.000042
35961,0.000041,0.000042
35962,0.000000,0.000000
35963,0.000167,0.023334
35964,0.000041,0.000042
35965,0.000041,0.000000
35966,0.000000,0.000000
35967,0.000042,0.000041
35968,0.000041,0.000042
35969,0.000167,0.023000
35970,0.000042,0.000000
35971,0.000042,0.000084
35972,0.000042,0.000000
35973,0.000041,0.000042
35974,0.000042,0.000000
35975,0.000041,0.000042
35976,0.000042,0.000041
35977,0.000167,0.023750
35978,0.000041,0.000042
35979,0.000042,0.000041
35980,0.000000,0.000042
35981,0.000042,0.000042
35982,0.000000,0.000042
35983,0.000167,0.023583
35984,0.000042,0.000041
35985,0.000042,0.000083
35986,0.000041,0.000042
35987,0.000042,0.000042
35988,0.000000,0.000000
35989,0.000041,0.000042
35990,0.000042,0.000041
35991,0.000083,0.000000
35992,0.000000,0.000042
35993,0.000166,0.022917
35994,0.000000,0.000041
35995,0.000041,0.000042
35996,0.000000,0.000083
35997,0.000084,0.000041
35998,0.000042,0.000000
35999,0.000167,0.024875
36000,0.000042,0.000041
36001,0.000042,0.000041
36002,0.000041,0.000042
36003,0.000042,0.000042
36004,0.000042,0.000041
36005,0.000041,0.000042
36006,0.000000,0.000042
36007,0.000166,0.023417
36008,0.000042,0.000041
36009,0.000041,0.000042
36010,0.000042,0.000042
36011,0.000167,0.025875
36012,0.000041,0.000042
36013,0.000166,0.023167
36014,0.000041,0.000042
36015,0.000041,0.000042
36016,0.000042,0.000000
36017,0.000167,0.022709
36018,0.000042,0.000125
36019,0.000167,0.011916
36020,0.000000,0.000042
36021,0.000042,0.000083
36022,0.000041,0.000000
36023,0.000042,0.000041
36024,0.000041,0.000042
36025,0.000042,0.000042
36026,0.000000,0.000000
36027,0.000042,0.000042
36028,0.000000,0.000041
36029,0.000041,0.000083
36030,0.000000,0.000042
36031,0.000167,0.012125
36032,0.000042,0.000042
36033,0.000000,0.000042
36034,0.000042,0.000041
36035,0.000042,0.000042
36036,0.000000,0.000042
36037,0.000167,0.023125
36038,0.000000,0.000041
36039,0.000042,0.000000
36040,0.000000,0.000042
36041,0.000042,0.000041
36042,0.000041,0.000000
36043,0.000041,0.000042
36044,0.000000,0.000041
36045,0.000000,0.000041
36046,0.000000,0.000042
36047,0.000042,0.000042
36048,0.000000,0.000042
36049,0.000042,0.000042
36050,0.000000,0.000042
36051,0.000041,0.000042
36052,0.000041,0.000042
36053,0.000042,0.000042
36054,0.000041,0.000042
36055,0.000041,0.000042
36056,0.000000,0.000041
36057,0.000041,0.000042
36058,0.000000,0.000041
36059,0.001000,0.011917
36060,0.000042,0.000000
36061,0.000166,0.024125
36062,0.000042,0.000041
